id,user_id,time
11154,438,1/16/2015 12:00:00 AM
11155,1210,1/16/2015 12:00:00 AM
11156,288,1/16/2015 12:00:00 AM
11157,1989,1/16/2015 12:00:00 AM
11158,1569,1/16/2015 12:00:00 AM
11159,1908,1/16/2015 12:00:00 AM
11160,712,1/16/2015 12:00:00 AM
11161,1927,1/16/2015 12:00:00 AM
11162,1887,1/16/2015 12:00:00 AM
11163,3075,1/16/2015 12:00:00 AM
11164,1363,1/16/2015 12:00:00 AM
11165,1436,1/16/2015 12:00:00 AM
11166,261,1/17/2015 12:00:00 AM
11167,1704,1/17/2015 12:00:00 AM
11168,1161,1/17/2015 12:00:00 AM
11169,1665,1/17/2015 12:00:00 AM
11170,1641,1/17/2015 12:00:00 AM
11171,1508,1/17/2015 12:00:00 AM
11172,1039,1/17/2015 12:00:00 AM
11173,1873,1/17/2015 12:00:00 AM
11174,1470,1/17/2015 12:00:00 AM
11175,1801,1/17/2015 12:00:00 AM
11176,1820,1/17/2015 12:00:00 AM
11177,2140,1/17/2015 12:00:00 AM
11178,702,1/17/2015 12:00:00 AM
11179,4010,1/17/2015 12:00:00 AM
11180,1235,1/17/2015 12:00:00 AM
11181,1916,1/17/2015 12:00:00 AM
11182,2156,1/17/2015 12:00:00 AM
11183,1886,1/17/2015 12:00:00 AM
11184,1999,1/17/2015 12:00:00 AM
11185,2009,1/17/2015 12:00:00 AM
11186,1358,1/17/2015 12:00:00 AM
11187,3712,1/17/2015 12:00:00 AM
11188,454,1/17/2015 12:00:00 AM
11189,699,1/18/2015 12:00:00 AM
11190,3205,1/18/2015 12:00:00 AM
11191,34,1/18/2015 12:00:00 AM
11192,1616,1/18/2015 12:00:00 AM
11193,1668,1/18/2015 12:00:00 AM
11194,1924,1/18/2015 12:00:00 AM
11195,2012,1/18/2015 12:00:00 AM
11196,1531,1/18/2015 12:00:00 AM
11197,1497,1/18/2015 12:00:00 AM
11198,933,1/18/2015 12:00:00 AM
11199,1534,1/18/2015 12:00:00 AM
11200,1913,1/18/2015 12:00:00 AM
11201,1402,1/18/2015 12:00:00 AM
11202,1468,1/18/2015 12:00:00 AM
11203,2171,1/18/2015 12:00:00 AM
11204,1829,1/18/2015 12:00:00 AM
11205,2132,1/18/2015 12:00:00 AM
11206,1673,1/18/2015 12:00:00 AM
11207,1761,1/18/2015 12:00:00 AM
11208,2188,1/18/2015 12:00:00 AM
11209,2083,1/18/2015 12:00:00 AM
11210,1139,1/18/2015 12:00:00 AM
11211,1001,1/18/2015 12:00:00 AM
11212,2128,1/18/2015 12:00:00 AM
11213,1955,1/18/2015 12:00:00 AM
11214,1096,1/18/2015 12:00:00 AM
11215,1693,1/18/2015 12:00:00 AM
11216,102,1/18/2015 12:00:00 AM
11217,1972,1/18/2015 12:00:00 AM
11218,1794,1/18/2015 12:00:00 AM
11219,2196,1/18/2015 12:00:00 AM
11220,1112,1/18/2015 12:00:00 AM
11221,1965,1/18/2015 12:00:00 AM
11222,4536,1/18/2015 12:00:00 AM
11223,169,1/19/2015 12:00:00 AM
11224,2127,1/19/2015 12:00:00 AM
11225,1376,1/19/2015 12:00:00 AM
11226,728,1/19/2015 12:00:00 AM
11227,2062,1/19/2015 12:00:00 AM
11228,1046,1/19/2015 12:00:00 AM
11229,2000,1/19/2015 12:00:00 AM
11230,2159,1/19/2015 12:00:00 AM
11231,4017,1/19/2015 12:00:00 AM
11232,841,1/19/2015 12:00:00 AM
11233,1229,1/19/2015 12:00:00 AM
11234,1585,1/19/2015 12:00:00 AM
11235,1811,1/19/2015 12:00:00 AM
11236,1993,1/19/2015 12:00:00 AM
11237,4483,1/19/2015 12:00:00 AM
11238,4563,1/19/2015 12:00:00 AM
11239,1663,1/19/2015 12:00:00 AM
11240,1323,1/19/2015 12:00:00 AM
11241,4750,1/19/2015 12:00:00 AM
11242,2239,1/19/2015 12:00:00 AM
11243,449,1/19/2015 12:00:00 AM
11244,4654,1/19/2015 12:00:00 AM
11245,1260,1/19/2015 12:00:00 AM
11246,757,1/19/2015 12:00:00 AM
11247,1639,1/19/2015 12:00:00 AM
11248,2222,1/19/2015 12:00:00 AM
11249,2144,1/19/2015 12:00:00 AM
11250,1827,1/19/2015 12:00:00 AM
11251,2849,1/19/2015 12:00:00 AM
11252,330,1/19/2015 12:00:00 AM
11253,2232,1/19/2015 12:00:00 AM
11254,803,1/19/2015 12:00:00 AM
11255,308,1/19/2015 12:00:00 AM
11256,890,1/19/2015 12:00:00 AM
11257,2120,1/19/2015 12:00:00 AM
11258,494,1/19/2015 12:00:00 AM
11259,672,1/19/2015 12:00:00 AM
11260,1914,1/19/2015 12:00:00 AM
11261,1027,1/19/2015 12:00:00 AM
11262,2205,1/19/2015 12:00:00 AM
11263,774,1/19/2015 12:00:00 AM
11264,2098,1/19/2015 12:00:00 AM
11265,1383,1/19/2015 12:00:00 AM
11266,1866,1/19/2015 12:00:00 AM
11267,1868,1/19/2015 12:00:00 AM
11268,1723,1/20/2015 12:00:00 AM
11269,805,1/20/2015 12:00:00 AM
11270,853,1/20/2015 12:00:00 AM
11271,1395,1/20/2015 12:00:00 AM
11272,1970,1/20/2015 12:00:00 AM
11273,1182,1/20/2015 12:00:00 AM
11274,1583,1/20/2015 12:00:00 AM
11275,1904,1/20/2015 12:00:00 AM
11276,1871,1/20/2015 12:00:00 AM
11277,1926,1/20/2015 12:00:00 AM
11278,1934,1/20/2015 12:00:00 AM
11279,1475,1/20/2015 12:00:00 AM
11280,1301,1/20/2015 12:00:00 AM
11281,4075,1/20/2015 12:00:00 AM
11282,1996,1/20/2015 12:00:00 AM
11283,1305,1/20/2015 12:00:00 AM
11284,1452,1/20/2015 12:00:00 AM
11285,2247,1/20/2015 12:00:00 AM
11286,4763,1/20/2015 12:00:00 AM
11287,1449,1/20/2015 12:00:00 AM
11288,1128,1/20/2015 12:00:00 AM
11289,2248,1/20/2015 12:00:00 AM
11290,29,1/20/2015 12:00:00 AM
11291,1439,1/20/2015 12:00:00 AM
11292,1307,1/20/2015 12:00:00 AM
11293,2167,1/20/2015 12:00:00 AM
11294,1830,1/20/2015 12:00:00 AM
11295,2267,1/20/2015 12:00:00 AM
11296,1359,1/20/2015 12:00:00 AM
11297,1753,1/20/2015 12:00:00 AM
11298,199,1/20/2015 12:00:00 AM
11299,1944,1/20/2015 12:00:00 AM
11300,495,1/20/2015 12:00:00 AM
11301,1527,1/20/2015 12:00:00 AM
11302,246,1/20/2015 12:00:00 AM
11303,1922,1/20/2015 12:00:00 AM
11304,3613,1/20/2015 12:00:00 AM
11305,1403,1/20/2015 12:00:00 AM
11306,433,1/20/2015 12:00:00 AM
11307,1939,1/20/2015 12:00:00 AM
11308,1882,1/20/2015 12:00:00 AM
11309,1525,1/20/2015 12:00:00 AM
11310,2251,1/20/2015 12:00:00 AM
11311,2249,1/20/2015 12:00:00 AM
11312,2309,1/20/2015 12:00:00 AM
11313,1410,1/20/2015 12:00:00 AM
11314,1915,1/20/2015 12:00:00 AM
11315,2029,1/20/2015 12:00:00 AM
11316,1984,1/20/2015 12:00:00 AM
11317,2229,1/20/2015 12:00:00 AM
11318,4636,1/20/2015 12:00:00 AM
11319,1492,1/21/2015 12:00:00 AM
11320,1293,1/21/2015 12:00:00 AM
11321,2266,1/21/2015 12:00:00 AM
11322,4979,1/21/2015 12:00:00 AM
11323,1881,1/21/2015 12:00:00 AM
11324,1946,1/21/2015 12:00:00 AM
11325,556,1/21/2015 12:00:00 AM
11326,2201,1/21/2015 12:00:00 AM
11327,2319,1/21/2015 12:00:00 AM
11328,2092,1/21/2015 12:00:00 AM
11329,2298,1/21/2015 12:00:00 AM
11330,615,1/21/2015 12:00:00 AM
11331,693,1/21/2015 12:00:00 AM
11332,663,2/17/2015 12:00:00 AM
11333,1467,1/21/2015 12:00:00 AM
11334,2178,1/21/2015 12:00:00 AM
11335,1009,1/21/2015 12:00:00 AM
11336,1638,1/21/2015 12:00:00 AM
11337,1727,1/21/2015 12:00:00 AM
11338,2314,1/21/2015 12:00:00 AM
11339,1652,1/21/2015 12:00:00 AM
11340,2125,1/21/2015 12:00:00 AM
11341,1329,1/21/2015 12:00:00 AM
11342,641,1/21/2015 12:00:00 AM
11343,1776,1/21/2015 12:00:00 AM
11344,1805,1/21/2015 12:00:00 AM
11345,2032,1/21/2015 12:00:00 AM
11346,887,1/21/2015 12:00:00 AM
11347,2316,1/21/2015 12:00:00 AM
11348,2019,1/21/2015 12:00:00 AM
11349,1288,1/21/2015 12:00:00 AM
11350,1956,1/21/2015 12:00:00 AM
11351,2350,1/21/2015 12:00:00 AM
11352,1031,1/21/2015 12:00:00 AM
11353,2131,1/21/2015 12:00:00 AM
11354,897,1/21/2015 12:00:00 AM
11355,1879,1/21/2015 12:00:00 AM
11356,1718,1/21/2015 12:00:00 AM
11357,2126,1/21/2015 12:00:00 AM
11358,1480,1/21/2015 12:00:00 AM
11359,2021,1/21/2015 12:00:00 AM
11360,1837,1/21/2015 12:00:00 AM
11361,2136,1/21/2015 12:00:00 AM
11362,1300,1/21/2015 12:00:00 AM
11363,1950,1/21/2015 12:00:00 AM
11364,960,1/21/2015 12:00:00 AM
11365,1936,1/21/2015 12:00:00 AM
11366,1733,1/21/2015 12:00:00 AM
11367,1510,1/21/2015 12:00:00 AM
11368,1506,1/22/2015 12:00:00 AM
11369,1843,1/22/2015 12:00:00 AM
11370,1997,1/22/2015 12:00:00 AM
11371,304,1/22/2015 12:00:00 AM
11372,1466,1/23/2015 12:00:00 AM
11373,1649,1/22/2015 12:00:00 AM
11374,2317,1/22/2015 12:00:00 AM
11375,748,1/22/2015 12:00:00 AM
11376,2176,1/22/2015 12:00:00 AM
11377,3925,1/22/2015 12:00:00 AM
11378,1070,1/22/2015 12:00:00 AM
11379,1366,1/22/2015 12:00:00 AM
11380,1147,1/22/2015 12:00:00 AM
11381,4695,1/22/2015 12:00:00 AM
11382,1875,1/22/2015 12:00:00 AM
11383,1056,1/22/2015 12:00:00 AM
11384,2147,1/22/2015 12:00:00 AM
11385,2071,1/22/2015 12:00:00 AM
11386,3654,1/22/2015 12:00:00 AM
11387,343,1/22/2015 12:00:00 AM
11388,2345,1/22/2015 12:00:00 AM
11389,2341,1/22/2015 12:00:00 AM
11390,1708,1/22/2015 12:00:00 AM
11391,1271,1/22/2015 12:00:00 AM
11392,2234,1/22/2015 12:00:00 AM
11393,2050,1/22/2015 12:00:00 AM
11394,2084,1/22/2015 12:00:00 AM
11395,2027,1/22/2015 12:00:00 AM
11396,1546,1/22/2015 12:00:00 AM
11397,3931,1/22/2015 12:00:00 AM
11398,1586,1/22/2015 12:00:00 AM
11399,1716,1/22/2015 12:00:00 AM
11400,393,1/22/2015 12:00:00 AM
11401,883,1/22/2015 12:00:00 AM
11402,1033,1/22/2015 12:00:00 AM
11403,2227,1/22/2015 12:00:00 AM
11404,1982,1/22/2015 12:00:00 AM
11405,72,1/22/2015 12:00:00 AM
11406,759,1/22/2015 12:00:00 AM
11407,2389,1/22/2015 12:00:00 AM
11408,4069,1/22/2015 12:00:00 AM
11409,1501,1/22/2015 12:00:00 AM
11410,2149,1/22/2015 12:00:00 AM
11411,1227,1/22/2015 12:00:00 AM
11412,2379,1/22/2015 12:00:00 AM
11413,1726,1/22/2015 12:00:00 AM
11414,2099,1/22/2015 12:00:00 AM
11415,3338,1/22/2015 12:00:00 AM
11416,1513,1/22/2015 12:00:00 AM
11417,1691,1/22/2015 12:00:00 AM
11418,312,1/22/2015 12:00:00 AM
11419,1998,1/22/2015 12:00:00 AM
11420,3437,1/22/2015 12:00:00 AM
11421,792,1/22/2015 12:00:00 AM
11422,1387,1/22/2015 12:00:00 AM
11423,2221,1/22/2015 12:00:00 AM
11424,2151,1/22/2015 12:00:00 AM
11425,1040,1/23/2015 12:00:00 AM
11426,2030,1/23/2015 12:00:00 AM
11427,1478,1/23/2015 12:00:00 AM
11428,1160,1/23/2015 12:00:00 AM
11429,1432,1/23/2015 12:00:00 AM
11430,92,1/23/2015 12:00:00 AM
11431,2072,1/23/2015 12:00:00 AM
11432,2353,1/23/2015 12:00:00 AM
11433,2096,1/23/2015 12:00:00 AM
11434,2359,1/23/2015 12:00:00 AM
11435,1561,1/23/2015 12:00:00 AM
11436,1447,1/23/2015 12:00:00 AM
11437,2184,1/23/2015 12:00:00 AM
11438,1013,1/23/2015 12:00:00 AM
11439,1966,1/23/2015 12:00:00 AM
11440,2190,1/23/2015 12:00:00 AM
11441,1932,1/23/2015 12:00:00 AM
11442,884,1/23/2015 12:00:00 AM
11443,4081,1/23/2015 12:00:00 AM
11444,561,1/23/2015 12:00:00 AM
11445,1686,1/23/2015 12:00:00 AM
11446,2166,1/23/2015 12:00:00 AM
11447,2313,1/23/2015 12:00:00 AM
11448,70,1/23/2015 12:00:00 AM
11449,1048,1/23/2015 12:00:00 AM
11450,703,1/23/2015 12:00:00 AM
11451,874,1/23/2015 12:00:00 AM
11452,2329,1/23/2015 12:00:00 AM
11453,2180,1/23/2015 12:00:00 AM
11454,2332,1/23/2015 12:00:00 AM
11455,791,1/23/2015 12:00:00 AM
11456,4053,1/23/2015 12:00:00 AM
11457,2300,1/23/2015 12:00:00 AM
11458,1737,1/23/2015 12:00:00 AM
11459,3640,1/23/2015 12:00:00 AM
11460,2153,1/23/2015 12:00:00 AM
11461,2380,1/23/2015 12:00:00 AM
11462,1684,1/23/2015 12:00:00 AM
11463,1981,1/23/2015 12:00:00 AM
11464,713,1/23/2015 12:00:00 AM
11465,1711,1/23/2015 12:00:00 AM
11466,1350,1/23/2015 12:00:00 AM
11467,1690,1/23/2015 12:00:00 AM
11468,152,1/23/2015 12:00:00 AM
11469,4059,1/23/2015 12:00:00 AM
11470,993,1/23/2015 12:00:00 AM
11471,1745,1/23/2015 12:00:00 AM
11472,2060,1/23/2015 12:00:00 AM
11473,1683,1/23/2015 12:00:00 AM
11474,105,1/23/2015 12:00:00 AM
11475,1865,1/23/2015 12:00:00 AM
11476,2308,1/23/2015 12:00:00 AM
11477,2315,1/24/2015 12:00:00 AM
11478,2155,1/24/2015 12:00:00 AM
11479,2354,1/24/2015 12:00:00 AM
11480,1897,1/24/2015 12:00:00 AM
11481,2467,1/24/2015 12:00:00 AM
11482,3795,1/24/2015 12:00:00 AM
11483,1414,1/24/2015 12:00:00 AM
11484,1898,1/24/2015 12:00:00 AM
11485,2230,1/24/2015 12:00:00 AM
11486,2405,1/24/2015 12:00:00 AM
11487,2033,1/24/2015 12:00:00 AM
11488,2464,1/24/2015 12:00:00 AM
11489,783,1/24/2015 12:00:00 AM
11490,1431,1/24/2015 12:00:00 AM
11491,2347,1/24/2015 12:00:00 AM
11492,1371,1/24/2015 12:00:00 AM
11493,1519,1/24/2015 12:00:00 AM
11494,2472,1/24/2015 12:00:00 AM
11495,1543,1/24/2015 12:00:00 AM
11496,404,1/24/2015 12:00:00 AM
11497,963,1/24/2015 12:00:00 AM
11498,4106,1/24/2015 12:00:00 AM
11499,2020,1/24/2015 12:00:00 AM
11500,2276,1/24/2015 12:00:00 AM
11501,2489,1/24/2015 12:00:00 AM
11502,4785,1/24/2015 12:00:00 AM
11503,1244,1/24/2015 12:00:00 AM
11504,1382,1/24/2015 12:00:00 AM
11505,2130,1/24/2015 12:00:00 AM
11506,2164,1/24/2015 12:00:00 AM
11507,2243,1/24/2015 12:00:00 AM
11508,4925,1/24/2015 12:00:00 AM
11509,2475,1/24/2015 12:00:00 AM
11510,2382,1/24/2015 12:00:00 AM
11511,4635,1/25/2015 12:00:00 AM
11512,4331,1/25/2015 12:00:00 AM
11513,2150,1/25/2015 12:00:00 AM
11514,1023,1/25/2015 12:00:00 AM
11515,1524,1/25/2015 12:00:00 AM
11516,1084,1/25/2015 12:00:00 AM
11517,2442,1/25/2015 12:00:00 AM
11518,1991,1/25/2015 12:00:00 AM
11519,1863,1/25/2015 12:00:00 AM
11520,2241,1/25/2015 12:00:00 AM
11521,2100,1/25/2015 12:00:00 AM
11522,1822,1/25/2015 12:00:00 AM
11523,1413,1/25/2015 12:00:00 AM
11524,4995,1/25/2015 12:00:00 AM
11525,2057,1/25/2015 12:00:00 AM
11526,2263,1/25/2015 12:00:00 AM
11527,1937,1/25/2015 12:00:00 AM
11528,309,1/25/2015 12:00:00 AM
11529,956,1/25/2015 12:00:00 AM
11530,421,1/25/2015 12:00:00 AM
11531,1846,1/25/2015 12:00:00 AM
11532,1885,1/25/2015 12:00:00 AM
11533,2446,1/25/2015 12:00:00 AM
11534,2168,1/25/2015 12:00:00 AM
11535,1562,1/25/2015 12:00:00 AM
11536,974,1/25/2015 12:00:00 AM
11537,2504,1/25/2015 12:00:00 AM
11538,2529,1/25/2015 12:00:00 AM
11539,809,1/25/2015 12:00:00 AM
11540,2299,1/25/2015 12:00:00 AM
11541,2362,1/25/2015 12:00:00 AM
11542,1807,1/25/2015 12:00:00 AM
11543,694,1/25/2015 12:00:00 AM
11544,2036,1/25/2015 12:00:00 AM
11545,732,1/25/2015 12:00:00 AM
11546,2199,1/25/2015 12:00:00 AM
11547,2455,1/25/2015 12:00:00 AM
11548,2358,1/25/2015 12:00:00 AM
11549,1461,1/25/2015 12:00:00 AM
11550,2105,1/25/2015 12:00:00 AM
11551,2119,1/25/2015 12:00:00 AM
11552,2008,1/25/2015 12:00:00 AM
11553,2546,1/25/2015 12:00:00 AM
11554,2198,1/25/2015 12:00:00 AM
11555,2111,1/25/2015 12:00:00 AM
11556,1688,1/25/2015 12:00:00 AM
11557,2391,1/25/2015 12:00:00 AM
11558,2004,1/25/2015 12:00:00 AM
11559,2351,1/25/2015 12:00:00 AM
11560,1646,1/25/2015 12:00:00 AM
11561,1452,1/25/2015 12:00:00 AM
11562,1555,1/25/2015 12:00:00 AM
11563,2108,1/25/2015 12:00:00 AM
11564,1867,1/25/2015 12:00:00 AM
11565,1106,1/25/2015 12:00:00 AM
11566,1605,1/25/2015 12:00:00 AM
11567,2209,1/25/2015 12:00:00 AM
11568,1986,1/26/2015 12:00:00 AM
11569,2031,1/26/2015 12:00:00 AM
11570,815,1/26/2015 12:00:00 AM
11571,307,1/26/2015 12:00:00 AM
11572,2282,1/26/2015 12:00:00 AM
11573,2336,1/26/2015 12:00:00 AM
11574,1746,1/26/2015 12:00:00 AM
11575,2348,1/26/2015 12:00:00 AM
11576,1471,1/26/2015 12:00:00 AM
11577,1388,1/26/2015 12:00:00 AM
11578,338,1/26/2015 12:00:00 AM
11579,1266,1/26/2015 12:00:00 AM
11580,1135,1/26/2015 12:00:00 AM
11581,1700,1/26/2015 12:00:00 AM
11582,2177,1/26/2015 12:00:00 AM
11583,1049,1/26/2015 12:00:00 AM
11584,2215,1/26/2015 12:00:00 AM
11585,2141,1/26/2015 12:00:00 AM
11586,1339,1/26/2015 12:00:00 AM
11587,2280,1/26/2015 12:00:00 AM
11588,1404,1/26/2015 12:00:00 AM
11589,1354,1/26/2015 12:00:00 AM
11590,2335,1/26/2015 12:00:00 AM
11591,1689,1/26/2015 12:00:00 AM
11592,2371,1/26/2015 12:00:00 AM
11593,4362,1/26/2015 12:00:00 AM
11594,2038,1/26/2015 12:00:00 AM
11595,2401,1/26/2015 12:00:00 AM
11596,2360,1/26/2015 12:00:00 AM
11597,2429,1/26/2015 12:00:00 AM
11598,2118,1/26/2015 12:00:00 AM
11599,1111,1/26/2015 12:00:00 AM
11600,684,1/26/2015 12:00:00 AM
11601,4780,1/26/2015 12:00:00 AM
11602,1521,1/26/2015 12:00:00 AM
11603,4078,1/26/2015 12:00:00 AM
11604,1860,1/26/2015 12:00:00 AM
11605,2186,1/26/2015 12:00:00 AM
11606,1344,1/26/2015 12:00:00 AM
11607,2461,1/26/2015 12:00:00 AM
11608,2513,1/26/2015 12:00:00 AM
11609,509,1/26/2015 12:00:00 AM
11610,2113,1/26/2015 12:00:00 AM
11611,2574,1/26/2015 12:00:00 AM
11612,2058,1/26/2015 12:00:00 AM
11613,2452,1/26/2015 12:00:00 AM
11614,467,1/26/2015 12:00:00 AM
11615,4605,1/26/2015 12:00:00 AM
11616,4155,1/26/2015 12:00:00 AM
11617,1552,1/26/2015 12:00:00 AM
11618,2390,1/26/2015 12:00:00 AM
11619,1747,1/27/2015 12:00:00 AM
11620,2364,1/27/2015 12:00:00 AM
11621,2158,1/27/2015 12:00:00 AM
11622,768,1/27/2015 12:00:00 AM
11623,4701,1/27/2015 12:00:00 AM
11624,2600,1/27/2015 12:00:00 AM
11625,2393,1/27/2015 12:00:00 AM
11626,1055,1/27/2015 12:00:00 AM
11627,4993,1/27/2015 12:00:00 AM
11628,2006,1/27/2015 12:00:00 AM
11629,4867,1/27/2015 12:00:00 AM
11630,2344,1/27/2015 12:00:00 AM
11631,1124,1/27/2015 12:00:00 AM
11632,1273,1/27/2015 12:00:00 AM
11633,1674,1/27/2015 12:00:00 AM
11634,1385,1/27/2015 12:00:00 AM
11635,2508,1/27/2015 12:00:00 AM
11636,2479,1/27/2015 12:00:00 AM
11637,1928,1/27/2015 12:00:00 AM
11638,4574,1/27/2015 12:00:00 AM
11639,1707,1/27/2015 12:00:00 AM
11640,1330,1/27/2015 12:00:00 AM
11641,2439,1/27/2015 12:00:00 AM
11642,1026,1/27/2015 12:00:00 AM
11643,2518,1/27/2015 12:00:00 AM
11644,2426,1/27/2015 12:00:00 AM
11645,1446,1/27/2015 12:00:00 AM
11646,1681,1/27/2015 12:00:00 AM
11647,2561,1/27/2015 12:00:00 AM
11648,2373,1/27/2015 12:00:00 AM
11649,4680,1/27/2015 12:00:00 AM
11650,2536,1/27/2015 12:00:00 AM
11651,1722,1/27/2015 12:00:00 AM
11652,1799,1/27/2015 12:00:00 AM
11653,2572,1/27/2015 12:00:00 AM
11654,2598,1/27/2015 12:00:00 AM
11655,1963,1/27/2015 12:00:00 AM
11656,1859,1/27/2015 12:00:00 AM
11657,2101,1/27/2015 12:00:00 AM
11658,2418,1/27/2015 12:00:00 AM
11659,1762,1/27/2015 12:00:00 AM
11660,2528,1/27/2015 12:00:00 AM
11661,1379,1/27/2015 12:00:00 AM
11662,1832,1/27/2015 12:00:00 AM
11663,248,1/27/2015 12:00:00 AM
11664,3376,1/27/2015 12:00:00 AM
11665,2491,1/27/2015 12:00:00 AM
11666,2581,1/27/2015 12:00:00 AM
11667,1540,1/27/2015 12:00:00 AM
11668,2285,1/28/2015 12:00:00 AM
11669,2576,1/28/2015 12:00:00 AM
11670,2534,1/28/2015 12:00:00 AM
11671,1803,1/28/2015 12:00:00 AM
11672,2281,1/28/2015 12:00:00 AM
11673,1473,1/28/2015 12:00:00 AM
11674,1967,1/28/2015 12:00:00 AM
11675,1899,1/28/2015 12:00:00 AM
11676,964,1/28/2015 12:00:00 AM
11677,2011,1/28/2015 12:00:00 AM
11678,2647,1/28/2015 12:00:00 AM
11679,1349,1/28/2015 12:00:00 AM
11680,2318,1/28/2015 12:00:00 AM
11681,1931,1/28/2015 12:00:00 AM
11682,1397,1/28/2015 12:00:00 AM
11683,2195,1/28/2015 12:00:00 AM
11684,242,1/28/2015 12:00:00 AM
11685,2333,1/28/2015 12:00:00 AM
11686,1721,1/28/2015 12:00:00 AM
11687,2466,1/28/2015 12:00:00 AM
11688,1507,1/28/2015 12:00:00 AM
11689,2459,1/28/2015 12:00:00 AM
11690,1858,1/28/2015 12:00:00 AM
11691,2397,1/28/2015 12:00:00 AM
11692,2090,1/28/2015 12:00:00 AM
11693,2670,1/28/2015 12:00:00 AM
11694,1792,1/28/2015 12:00:00 AM
11695,2517,1/28/2015 12:00:00 AM
11696,1515,1/28/2015 12:00:00 AM
11697,1448,1/28/2015 12:00:00 AM
11698,1902,1/28/2015 12:00:00 AM
11699,2406,1/28/2015 12:00:00 AM
11700,1150,1/28/2015 12:00:00 AM
11701,659,1/28/2015 12:00:00 AM
11702,3144,1/28/2015 12:00:00 AM
11703,2346,1/28/2015 12:00:00 AM
11704,2381,1/28/2015 12:00:00 AM
11705,328,1/28/2015 12:00:00 AM
11706,2689,1/28/2015 12:00:00 AM
11707,1788,1/28/2015 12:00:00 AM
11708,1420,1/28/2015 12:00:00 AM
11709,1158,1/28/2015 12:00:00 AM
11710,2428,1/28/2015 12:00:00 AM
11711,2018,1/28/2015 12:00:00 AM
11712,1312,1/28/2015 12:00:00 AM
11713,2091,1/28/2015 12:00:00 AM
11714,1036,1/28/2015 12:00:00 AM
11715,900,1/28/2015 12:00:00 AM
11716,2411,1/29/2015 12:00:00 AM
11717,621,1/29/2015 12:00:00 AM
11718,2474,1/29/2015 12:00:00 AM
11719,2148,1/29/2015 12:00:00 AM
11720,1647,1/29/2015 12:00:00 AM
11721,2443,1/29/2015 12:00:00 AM
11722,2322,1/29/2015 12:00:00 AM
11723,2640,1/29/2015 12:00:00 AM
11724,2005,1/29/2015 12:00:00 AM
11725,1259,1/29/2015 12:00:00 AM
11726,2503,1/29/2015 12:00:00 AM
11727,1852,1/29/2015 12:00:00 AM
11728,2142,1/29/2015 12:00:00 AM
11729,1901,1/29/2015 12:00:00 AM
11730,1676,1/29/2015 12:00:00 AM
11731,2294,1/29/2015 12:00:00 AM
11732,1142,1/29/2015 12:00:00 AM
11733,2538,1/29/2015 12:00:00 AM
11734,832,1/29/2015 12:00:00 AM
11735,2551,1/29/2015 12:00:00 AM
11736,875,1/29/2015 12:00:00 AM
11737,2707,1/29/2015 12:00:00 AM
11738,1785,1/29/2015 12:00:00 AM
11739,2544,1/29/2015 12:00:00 AM
11740,2212,1/29/2015 12:00:00 AM
11741,1945,1/29/2015 12:00:00 AM
11742,4255,1/29/2015 12:00:00 AM
11743,4511,1/29/2015 12:00:00 AM
11744,2086,1/30/2015 12:00:00 AM
11745,1961,1/30/2015 12:00:00 AM
11746,2723,1/30/2015 12:00:00 AM
11747,2523,1/30/2015 12:00:00 AM
11748,2355,1/30/2015 12:00:00 AM
11749,2545,1/30/2015 12:00:00 AM
11750,1356,1/30/2015 12:00:00 AM
11751,2729,1/30/2015 12:00:00 AM
11752,611,1/30/2015 12:00:00 AM
11753,2051,1/30/2015 12:00:00 AM
11754,2061,1/30/2015 12:00:00 AM
11755,2048,1/30/2015 12:00:00 AM
11756,2680,1/30/2015 12:00:00 AM
11757,2614,1/30/2015 12:00:00 AM
11758,2330,1/30/2015 12:00:00 AM
11759,2273,1/30/2015 12:00:00 AM
11760,2102,1/30/2015 12:00:00 AM
11761,973,1/30/2015 12:00:00 AM
11762,2761,1/30/2015 12:00:00 AM
11763,2751,1/30/2015 12:00:00 AM
11764,2594,1/30/2015 12:00:00 AM
11765,4673,1/30/2015 12:00:00 AM
11766,2602,1/30/2015 12:00:00 AM
11767,2659,1/30/2015 12:00:00 AM
11768,2370,1/30/2015 12:00:00 AM
11769,2457,1/30/2015 12:00:00 AM
11770,1060,1/30/2015 12:00:00 AM
11771,2387,1/30/2015 12:00:00 AM
11772,1891,1/30/2015 12:00:00 AM
11773,1237,1/30/2015 12:00:00 AM
11774,2172,1/30/2015 12:00:00 AM
11775,1321,1/30/2015 12:00:00 AM
11776,1935,1/30/2015 12:00:00 AM
11777,2568,1/30/2015 12:00:00 AM
11778,2650,1/30/2015 12:00:00 AM
11779,912,1/30/2015 12:00:00 AM
11780,1643,1/30/2015 12:00:00 AM
11781,2520,1/30/2015 12:00:00 AM
11782,2115,1/30/2015 12:00:00 AM
11783,2631,1/30/2015 12:00:00 AM
11784,1418,1/30/2015 12:00:00 AM
11785,2655,1/31/2015 12:00:00 AM
11786,2702,1/31/2015 12:00:00 AM
11787,2324,1/31/2015 12:00:00 AM
11788,4570,1/31/2015 12:00:00 AM
11789,2134,1/31/2015 12:00:00 AM
11790,4304,1/31/2015 12:00:00 AM
11791,2642,1/31/2015 12:00:00 AM
11792,2274,1/31/2015 12:00:00 AM
