id,video_id,user_id,time
5232,9544,3855,2/18/14 8:07 AM
5233,63,307,12/24/15 11:12 PM
5234,5357,3045,12/27/15 6:07 PM
5235,936,233,12/30/15 2:05 AM
5236,4762,2157,4/9/15 3:04 PM
5237,9609,4732,10/17/15 12:41 AM
5238,6420,3227,4/18/14 4:29 PM
5239,3587,620,6/20/15 3:57 PM
5240,7125,3524,12/12/14 12:20 PM
5241,2504,1155,12/27/15 4:33 AM
5242,1654,1766,5/12/15 11:47 AM
5243,8564,4058,7/24/14 5:40 PM
5244,5865,3592,12/20/15 9:23 AM
5245,3748,1811,10/9/15 10:51 AM
5246,723,45,4/1/15 5:11 AM
5247,6262,3834,5/13/15 4:56 PM
5248,6537,2699,1/17/15 10:45 AM
5249,5334,2854,10/22/15 2:13 PM
5250,4999,1316,8/24/14 4:36 AM
5251,4251,3309,6/7/15 3:50 AM
5252,2039,1221,10/31/15 7:57 PM
5253,5825,662,5/23/15 3:37 AM
5254,1335,1260,10/10/14 6:36 AM
5255,9225,4660,1/20/15 7:59 AM
5256,4670,2069,12/23/14 10:36 AM
5257,6696,4130,11/16/15 1:40 PM
5258,191,1909,12/7/14 2:43 AM
5259,8431,4107,10/3/15 6:29 PM
5260,3783,365,10/31/14 9:27 AM
5261,7635,4208,12/26/15 4:39 AM
5262,8741,4934,11/25/14 2:26 PM
5263,7835,3920,8/22/14 7:14 PM
5264,7290,2705,6/25/14 5:34 AM
5265,4932,3005,7/3/14 12:59 PM
5266,1819,607,6/28/15 2:36 AM
5267,836,750,11/23/14 5:00 AM
5268,8947,4918,8/9/15 5:47 PM
5269,6254,3101,3/15/14 5:44 PM
5270,9791,4321,12/29/15 8:19 PM
5271,5448,1508,7/30/14 12:57 PM
5272,2987,1920,5/23/14 10:08 PM
5273,9153,4996,7/8/15 3:26 AM
5274,6562,979,10/8/15 6:43 PM
5275,9814,3062,9/11/15 7:52 AM
5276,2151,1139,5/14/15 11:29 AM
5277,7499,3762,6/25/15 4:39 AM
5278,5698,3486,10/6/14 10:08 AM
5279,1646,595,7/29/14 6:58 PM
5280,8761,3345,6/28/15 3:28 PM
5281,4852,1545,2/25/15 7:55 PM
5282,2749,1477,1/7/15 5:43 AM
5283,7883,4792,9/4/14 3:22 PM
5284,2660,1482,10/23/15 6:13 PM
5285,5418,3145,9/4/14 7:41 AM
5286,9577,4321,11/28/15 3:09 PM
5287,7530,4311,9/18/14 1:45 AM
5288,4116,3590,9/6/15 9:32 AM
5289,5955,2131,8/26/14 3:49 AM
5290,954,502,11/22/15 4:09 PM
5291,7652,4906,10/7/15 12:29 PM
5292,871,833,12/6/14 2:43 PM
5293,2377,1833,6/26/14 4:29 PM
5294,6989,3287,7/8/14 5:10 AM
5295,6053,4800,3/7/15 1:59 PM
5296,9594,2628,9/3/14 6:01 PM
5297,7742,3714,6/3/15 1:13 PM
5298,84,1088,10/16/15 2:11 AM
5299,5277,2836,8/6/14 9:16 PM
5300,5453,2850,11/3/15 11:23 PM
5301,3202,2085,4/17/15 7:57 AM
5302,3990,2139,5/7/15 4:16 AM
5303,7885,4270,5/23/15 8:24 PM
5304,8752,4594,11/11/14 2:49 AM
5305,2503,2347,7/21/15 2:16 AM
5306,4187,242,2/11/14 9:56 AM
5307,9029,3255,12/17/15 8:45 PM
5308,9619,4703,7/10/14 6:36 AM
5309,5293,3296,6/27/14 5:40 AM
5310,3280,1983,7/30/15 10:39 PM
5311,4672,3040,8/20/14 10:50 AM
5312,988,2076,3/29/15 6:45 AM
5313,1540,1296,9/19/15 7:59 AM
5314,1840,759,4/1/14 12:44 PM
5315,3924,2079,4/20/14 5:42 AM
5316,48,536,2/8/15 3:07 AM
5317,6946,1856,7/24/15 4:18 PM
5318,4894,2693,11/6/14 10:50 AM
5319,2853,1690,5/13/15 1:27 PM
5320,928,1399,6/14/14 8:46 AM
5321,5310,2319,9/24/14 4:58 PM
5322,3868,1343,4/15/15 1:55 AM
5323,1000,1180,6/6/15 10:56 PM
5324,6700,3857,7/5/15 11:54 AM
5325,5111,3731,10/20/15 1:50 PM
5326,4499,2963,2/6/14 2:32 PM
5327,75,820,1/5/15 6:56 PM
5328,7475,3744,7/26/14 11:29 PM
5329,8180,4646,12/2/15 10:03 PM
5330,3902,1426,11/28/15 9:25 PM
5331,1858,937,9/6/14 4:34 AM
5332,6519,3387,11/4/15 11:19 AM
5333,8745,4220,5/20/15 8:08 PM
5334,3790,1293,11/27/15 2:59 AM
5335,3655,4527,8/16/14 10:11 PM
5336,9267,3551,1/19/15 12:11 PM
5337,9243,3886,11/30/15 10:50 PM
5338,6658,3444,10/17/15 7:02 PM
5339,5154,1508,12/11/14 3:25 PM
5340,9584,3515,7/1/15 2:11 AM
5341,7657,4971,3/29/15 12:50 PM
5342,5817,2563,3/18/14 12:56 AM
5343,2743,780,3/20/14 10:58 AM
5344,9113,4474,4/11/15 10:05 AM
5345,6871,2047,5/1/15 4:11 AM
5346,4168,2989,4/5/14 4:40 AM
5347,4437,3352,6/20/15 8:36 PM
5348,2652,159,4/20/14 1:12 PM
5349,9536,4907,7/22/15 7:01 AM
5350,7397,4719,4/27/14 5:00 AM
5351,2795,1252,10/31/15 11:26 AM
5352,4807,2145,7/31/14 9:01 AM
5353,805,42,9/11/14 10:38 PM
5354,2379,2100,10/19/15 2:54 AM
5355,9037,4623,3/6/15 10:03 PM
5356,4010,2056,9/7/14 7:31 PM
5357,6575,4032,11/27/14 8:33 AM
5358,6891,4040,9/28/15 10:38 PM
5359,3227,82,10/14/15 10:55 PM
5360,3532,1434,11/4/14 5:54 PM
5361,1527,1074,5/9/15 5:59 PM
5362,6691,2930,3/10/14 4:57 PM
5363,7267,3603,11/4/14 10:40 PM
5364,5517,4344,4/9/14 2:37 AM
5365,1216,125,12/31/14 4:40 PM
5366,8270,4157,12/2/14 9:00 AM
5367,7003,3806,10/9/14 12:50 PM
5368,4780,1393,10/2/15 11:29 PM
5369,5048,1621,2/14/14 11:22 PM
5370,5931,3724,2/1/14 9:24 PM
5371,3721,2463,12/21/14 4:35 AM
5372,5881,2195,4/12/15 6:18 PM
5373,6138,3459,8/20/15 4:08 AM
5374,3372,355,6/10/14 5:26 AM
5375,7425,2944,6/22/14 7:56 AM
5376,8960,3901,2/19/14 3:12 PM
5377,975,1006,7/27/15 8:52 AM
5378,3020,1878,10/10/15 3:17 AM
5379,6938,4745,10/19/15 4:11 PM
5380,3535,2453,9/22/14 3:53 AM
5381,1093,757,2/25/14 6:05 PM
5382,326,608,12/26/15 9:36 AM
5383,2480,2159,5/9/14 4:15 AM
5384,7101,3841,2/14/15 9:49 PM
5385,2739,1923,11/11/15 10:30 AM
5386,6074,1827,8/13/15 8:05 AM
5387,6277,2316,12/6/14 4:21 AM
5388,9364,4781,1/2/15 12:55 PM
5389,8696,4285,4/14/14 7:53 AM
5390,4808,2056,6/2/14 3:27 AM
5391,6027,2251,4/29/15 12:59 PM
5392,8095,3315,10/31/15 6:23 AM
5393,2516,362,2/7/15 10:16 PM
5394,6826,2714,8/23/15 6:35 PM
5395,3593,2675,12/8/14 2:48 AM
5396,5427,3039,10/15/14 9:25 AM
5397,4966,3786,8/8/14 12:32 AM
5398,2928,537,10/5/14 5:15 PM
5399,1353,1335,12/19/14 6:38 PM
5400,3277,941,12/4/14 12:00 PM
5401,2264,1413,7/5/15 11:15 PM
5402,9195,3588,4/15/15 10:17 PM
5403,4492,2194,3/26/15 8:24 AM
5404,9207,4538,12/23/14 2:48 AM
5405,24,41,4/3/14 1:03 PM
5406,8278,4562,11/15/15 5:42 AM
5407,296,89,8/7/15 3:53 PM
5408,7334,4639,1/22/15 12:14 PM
5409,3647,2386,2/2/15 8:35 AM
5410,7464,3539,10/18/15 2:52 PM
5411,4618,1481,3/8/14 12:10 PM
5412,5973,3013,8/30/14 10:33 PM
5413,7915,2397,6/18/15 9:39 AM
5414,2887,1528,5/25/15 2:16 AM
5415,4138,2455,7/3/15 12:56 AM
5416,4570,968,4/28/14 11:13 PM
5417,9196,4997,9/25/15 11:03 AM
5418,2522,2059,6/23/15 12:54 PM
5419,4964,630,12/24/15 5:54 PM
5420,7621,4053,8/25/15 1:07 AM
5421,4533,3045,4/7/14 1:28 AM
5422,6840,2466,2/21/15 12:34 AM
5423,6987,3181,4/14/14 8:01 AM
5424,5048,1621,9/13/15 11:02 AM
5425,6140,1863,3/23/15 10:43 PM
5426,6409,2700,5/19/14 8:53 PM
5427,5038,2880,4/27/15 12:32 PM
5428,6418,320,6/11/14 6:33 AM
5429,1789,83,8/21/15 6:27 AM
5430,5396,3428,1/14/15 9:32 PM
5431,3906,1401,5/21/14 12:31 AM
5432,989,762,10/15/15 6:11 AM
5433,1815,1901,3/31/15 9:14 AM
5434,8710,2691,11/9/15 9:36 PM
5435,2113,1912,1/14/15 5:55 PM
5436,1854,1107,1/5/15 9:13 PM
5437,4842,2859,11/18/14 7:46 AM
5438,9644,4715,12/13/15 6:29 PM
5439,4737,3727,8/9/14 2:14 PM
5440,3537,2079,4/13/15 5:44 AM
5441,7604,4482,6/25/14 8:58 PM
5442,9829,3778,3/26/14 12:52 AM
5443,4855,444,6/16/14 3:48 PM
5444,907,550,11/27/14 12:04 PM
5445,7473,3407,6/8/14 5:44 AM
5446,8925,3989,2/9/15 10:13 AM
5447,7105,4087,9/13/14 8:13 PM
5448,106,797,11/24/14 10:12 PM
5449,3132,1695,8/8/14 5:14 AM
5450,501,1664,3/31/14 3:32 AM
5451,7096,3866,1/18/15 6:11 PM
5452,5823,1625,9/28/14 11:09 PM
5453,4228,2420,9/16/14 8:17 AM
5454,7625,3468,6/27/15 1:45 AM
5455,9826,4365,7/30/14 2:22 PM
5456,355,679,11/13/14 9:49 AM
5457,1171,725,12/21/14 8:22 AM
5458,3860,2173,4/21/15 2:12 PM
5459,7238,4453,5/2/14 6:34 PM
5460,9807,4918,3/30/15 11:10 PM
5461,3923,2417,5/17/14 12:45 PM
5462,2246,1142,2/19/15 7:43 PM
5463,7785,4025,8/5/14 5:53 PM
5464,6802,4198,5/11/15 9:00 PM
5465,2156,1795,4/27/15 6:05 AM
5466,628,764,11/11/14 9:04 PM
5467,5932,3518,9/6/14 7:46 PM
5468,80,890,12/19/14 10:38 PM
5469,6165,4522,12/20/15 9:32 PM
5470,6772,3682,6/1/15 2:05 AM
5471,5547,741,10/10/15 2:28 PM
5472,2720,1087,9/4/15 9:20 PM
5473,8599,3644,4/21/15 1:26 PM
5474,9970,3751,10/23/14 2:45 PM
5475,9879,4747,10/29/14 12:27 AM
5476,104,645,1/1/15 2:59 PM
5477,4327,139,11/5/15 8:16 PM
5478,8199,4279,2/15/14 3:52 PM
5479,9881,4414,9/22/15 9:20 AM
5480,3649,812,2/19/15 7:03 AM
5481,5514,3310,3/6/15 4:31 AM
5482,4791,3271,11/19/14 9:19 PM
5483,5650,3712,7/10/14 7:53 AM
5484,2859,1905,9/22/15 5:47 PM
5485,2199,1656,3/21/14 6:18 AM
5486,5237,2451,5/16/15 4:07 AM
5487,2118,3247,3/3/15 7:26 PM
5488,4197,1970,9/7/15 2:23 AM
5489,8562,3129,8/7/15 6:18 PM
5490,771,2063,11/19/14 12:29 PM
5491,3500,2347,3/11/15 10:11 AM
5492,9997,3283,4/2/14 7:29 PM
5493,6015,3394,12/23/14 1:58 AM
5494,8435,4976,11/24/14 3:49 AM
5495,3578,1818,4/27/15 9:38 AM
5496,7311,3895,8/24/15 10:07 AM
5497,2348,551,3/31/15 3:08 PM
5498,1451,730,5/25/14 6:02 AM
5499,5574,4426,5/2/14 5:53 PM
5500,9182,3864,7/16/14 10:49 PM
5501,7405,28,7/19/14 8:21 PM
5502,7328,4211,10/28/15 11:35 AM
5503,6480,3640,11/14/15 3:41 PM
5504,9365,3904,12/17/14 7:00 AM
5505,4139,2267,8/13/15 4:10 AM
5506,9051,3593,12/13/15 4:47 PM
5507,7676,3146,11/15/14 10:38 AM
5508,9624,4754,11/15/15 6:54 AM
5509,7595,4322,9/25/14 4:09 PM
5510,4050,1506,6/23/15 2:17 PM
5511,7879,698,6/29/14 4:42 PM
5512,661,1665,2/3/15 11:18 AM
5513,5785,1368,1/20/15 3:26 PM
5514,6359,3270,2/14/15 2:59 AM
5515,521,925,11/12/15 3:38 PM
5516,3773,1538,4/9/15 5:26 PM
5517,109,1186,8/23/15 4:02 AM
5518,4557,1469,10/28/14 11:05 AM
5519,7860,4520,10/27/15 11:42 AM
5520,8798,4555,3/22/14 6:31 PM
5521,5929,2108,3/14/15 11:30 AM
5522,2196,1718,1/12/15 10:46 AM
5523,9463,4332,10/5/14 11:39 PM
5524,7667,4420,12/21/14 1:45 PM
5525,1701,1359,11/13/15 7:00 PM
5526,8621,4268,5/19/15 5:15 AM
5527,5816,3853,3/18/15 2:14 PM
5528,4555,244,11/3/15 9:22 AM
5529,5290,1662,5/29/14 5:33 AM
5530,1855,716,11/11/15 12:19 AM
5531,4104,2260,12/15/15 12:32 AM
5532,4990,1269,6/5/14 5:11 PM
5533,3431,2252,3/27/15 8:40 PM
5534,3309,1294,5/13/15 1:54 PM
5535,1100,128,8/9/14 12:17 AM
5536,3167,1965,6/30/15 8:08 PM
5537,8632,4873,10/9/15 6:15 PM
5538,3,1122,11/14/15 12:48 AM
5539,9228,4834,11/17/14 12:30 AM
5540,7506,3720,3/21/14 4:05 PM
5541,3480,912,5/4/15 11:05 AM
5542,5408,1616,9/23/15 3:55 AM
5543,5273,1475,12/20/15 1:45 PM
5544,896,310,3/26/15 2:51 PM
5545,3043,929,6/10/14 4:11 AM
5546,5753,1987,1/10/15 5:19 PM
5547,2128,1353,10/1/15 10:54 AM
5548,1658,1330,5/8/15 1:26 AM
5549,252,422,5/6/14 10:39 AM
5550,8654,3646,7/14/14 2:27 PM
5551,3568,1933,6/25/14 1:15 AM
5552,8404,4459,8/1/14 9:56 PM
5553,3072,501,5/30/15 5:56 AM
5554,2161,302,6/30/14 11:11 AM
5555,1234,79,5/1/15 9:30 PM
5556,5388,2412,7/12/14 12:56 AM
5557,6681,2023,9/19/14 8:56 AM
5558,6834,3407,10/6/15 6:34 PM
5559,3741,1405,7/21/14 6:23 AM
5560,2825,600,5/2/15 4:42 PM
5561,6772,3682,2/6/14 8:50 PM
5562,2362,2704,3/11/15 1:00 PM
5563,3103,405,10/7/14 11:53 PM
5564,4839,3190,1/18/15 6:02 PM
5565,5944,755,5/19/15 2:14 PM
5566,4084,242,3/15/14 1:47 PM
5567,1715,1412,2/1/15 1:43 PM
5568,8858,4845,9/8/15 3:54 AM
5569,9518,4925,9/26/14 4:38 AM
5570,8679,4506,2/16/14 2:07 AM
5571,8094,4353,9/25/14 12:12 AM
5572,463,972,5/17/15 12:57 AM
5573,7085,3377,12/24/14 6:48 PM
5574,646,499,5/29/14 9:37 PM
5575,396,842,1/16/15 8:54 PM
5576,4778,1111,2/1/14 12:32 AM
5577,4205,2383,2/17/15 11:18 AM
5578,4842,2859,6/24/15 11:06 PM
5579,302,798,9/19/14 7:50 AM
5580,9712,4548,4/4/14 5:37 PM
5581,8821,4175,9/3/15 9:00 PM
5582,6133,4664,12/17/14 12:39 AM
5583,8534,4769,5/15/14 5:56 PM
5584,5382,3369,1/15/15 4:45 AM
5585,8046,4758,5/13/14 2:06 PM
5586,794,1846,8/22/15 11:43 AM
5587,4150,1145,9/1/14 12:24 PM
5588,897,1474,8/12/14 6:55 AM
5589,5004,2968,4/16/14 11:09 AM
5590,34,560,2/24/14 12:43 AM
5591,9700,4881,12/27/15 10:48 AM
5592,4526,1444,8/12/15 2:06 PM
5593,4488,3608,3/6/15 4:28 AM
5594,7230,4116,12/6/14 2:38 PM
5595,8219,2187,9/9/15 11:00 AM
5596,1604,1230,8/22/14 4:32 PM
5597,4864,1844,8/24/15 1:27 AM
5598,1956,3182,5/13/15 3:59 AM
5599,386,695,5/3/15 4:13 AM
5600,1191,626,10/22/14 11:05 AM
5601,4771,3122,2/15/15 11:48 AM
5602,6145,2814,11/19/15 10:41 PM
5603,2911,2518,9/22/14 7:06 AM
5604,5507,3269,2/5/15 3:54 AM
5605,2635,1022,6/27/14 7:14 PM
5606,2384,2387,11/6/15 9:22 PM
5607,5151,2160,5/6/14 11:37 PM
5608,5374,2360,1/21/15 2:47 PM
5609,3275,708,10/31/14 10:27 PM
5610,9216,3781,6/25/14 4:52 AM
5611,5834,3276,5/10/14 8:32 PM
5612,2067,1096,4/9/14 2:09 PM
5613,6446,4211,11/22/15 9:40 PM
5614,3291,1543,3/10/14 2:54 PM
5615,8810,4709,12/11/15 7:29 AM
5616,7160,2790,4/26/15 8:53 AM
5617,8458,3248,4/29/15 9:01 AM
5618,7758,2864,1/10/15 3:51 PM
5619,7299,2791,3/11/14 2:20 PM
5620,5131,2279,3/21/14 1:01 AM
5621,467,688,10/13/14 12:18 AM
5622,4448,2719,9/7/14 1:27 PM
5623,4917,2515,2/20/15 5:06 PM
5624,4628,3209,2/9/15 7:13 PM
5625,2610,853,4/20/15 11:14 AM
5626,6684,2321,4/13/14 10:20 AM
5627,7762,4354,7/28/14 3:49 PM
5628,413,475,8/25/15 3:31 AM
5629,2176,1796,6/23/15 10:45 AM
5630,128,176,8/29/14 6:16 AM
5631,6601,3826,12/7/15 2:25 PM
5632,5338,2273,11/17/15 5:28 PM
5633,1640,323,3/1/15 2:45 AM
5634,265,1569,12/13/14 1:55 AM
5635,7170,4016,7/31/15 11:41 PM
5636,3345,505,8/15/15 5:54 AM
5637,4285,2715,12/6/14 3:47 PM
5638,1489,795,4/14/15 2:05 PM
5639,8103,1303,3/19/15 2:33 PM
5640,4753,2469,8/30/14 9:21 PM
5641,7094,3001,3/9/15 5:20 PM
5642,8769,1858,10/20/15 5:52 AM
5643,3297,2794,6/28/14 8:35 AM
5644,6657,3266,12/14/14 11:46 AM
5645,3679,2486,5/14/14 7:51 AM
5646,191,1909,10/11/14 2:21 PM
5647,8133,4361,9/8/14 12:56 AM
5648,1085,439,11/20/15 11:20 AM
5649,653,1008,12/8/15 6:23 PM
5650,5778,2890,1/9/15 5:17 PM
5651,7493,4318,2/28/15 11:28 AM
5652,7140,4113,10/27/14 6:17 AM
5653,2026,2310,12/13/15 10:37 PM
5654,9915,2706,7/17/15 6:45 PM
5655,5080,665,12/15/14 1:08 PM
5656,4689,329,5/6/15 1:12 PM
5657,9672,3602,7/25/14 12:11 PM
5658,3799,1144,1/7/15 2:57 AM
5659,5453,2850,4/16/15 5:49 PM
5660,177,749,5/27/14 4:34 PM
5661,8033,3109,10/15/15 3:20 PM
5662,1273,1064,3/25/15 10:52 AM
5663,4644,658,9/24/15 8:20 AM
5664,5033,3455,7/24/14 7:48 PM
5665,3589,2254,7/24/14 2:27 AM
5666,5924,3661,6/27/15 3:47 AM
5667,690,690,12/24/15 7:04 PM
5668,9156,3397,4/7/15 9:34 AM
5669,4527,1966,3/16/15 4:46 PM
5670,7600,1151,8/11/14 8:46 PM
5671,3763,2374,9/28/15 10:48 AM
5672,137,582,9/19/15 7:03 AM
5673,6635,2481,4/21/15 8:02 PM
5674,2950,981,8/14/15 3:08 AM
5675,8637,2038,5/20/15 3:13 PM
5676,5199,2718,1/24/15 12:46 PM
5677,8473,4986,8/19/14 11:18 AM
5678,7490,4080,10/21/15 2:11 PM
5679,1899,1814,12/16/15 2:00 PM
5680,1327,42,5/27/15 3:36 PM
5681,4180,1499,2/15/14 3:03 PM
5682,2635,1022,5/6/14 10:39 AM
5683,1771,62,3/8/14 8:38 AM
5684,168,1179,11/17/14 6:13 PM
5685,5967,3116,7/14/14 11:41 AM
5686,9278,4200,9/11/14 11:19 PM
5687,7329,4261,8/18/15 2:50 PM
5688,8785,4598,8/1/15 1:05 PM
5689,5646,4338,12/23/14 7:31 PM
5690,5140,3812,6/17/14 3:13 AM
5691,988,2076,9/30/15 7:34 PM
5692,3262,204,5/25/14 6:58 AM
5693,951,703,5/15/15 7:22 AM
5694,2458,666,6/30/14 4:06 PM
5695,1190,1379,4/13/15 10:22 AM
5696,154,958,6/8/15 5:28 PM
5697,1355,845,6/7/14 6:02 PM
5698,6294,3262,4/3/15 6:52 PM
5699,8396,4230,10/23/15 11:02 PM
5700,8519,4239,9/11/15 10:45 AM
5701,5462,2350,3/1/14 3:40 AM
5702,8766,4523,2/27/15 8:18 AM
5703,1623,1205,1/20/15 12:31 AM
5704,5782,4291,11/9/15 5:40 PM
5705,4955,2294,9/18/15 9:51 AM
5706,5269,3030,4/5/15 6:26 AM
5707,915,178,12/14/14 3:44 AM
5708,2669,454,6/11/15 12:29 AM
5709,6362,2536,4/26/14 9:57 AM
5710,1264,245,8/4/15 1:34 AM
5711,9612,4827,2/7/14 9:28 PM
5712,5819,2676,11/1/14 11:41 PM
5713,2893,1622,9/13/14 12:58 PM
5714,3532,1434,12/25/14 10:31 AM
5715,3396,1419,11/7/14 7:06 PM
5716,9833,4998,3/18/15 1:25 AM
5717,5393,3542,6/12/15 6:27 PM
5718,3678,2306,6/13/14 9:41 PM
5719,6837,3252,11/3/15 2:14 PM
5720,1250,294,9/18/15 11:52 PM
5721,8806,2550,10/12/15 12:04 AM
5722,5307,1768,10/7/14 5:20 AM
5723,1775,186,4/16/14 5:11 AM
5724,6212,3793,8/31/14 10:39 AM
5725,9103,4914,11/24/14 8:49 PM
5726,7722,4370,11/26/15 5:01 AM
5727,16,740,9/21/15 6:36 AM
5728,7531,4460,2/27/15 5:08 AM
5729,4424,2715,12/7/15 3:06 PM
5730,9192,4293,7/12/15 1:09 PM
5731,5183,478,11/9/15 3:24 AM
5732,3127,2726,9/6/15 2:58 PM
5733,3487,354,1/22/15 5:43 AM
5734,651,1814,2/19/15 10:31 PM
5735,6745,4199,11/23/15 7:36 AM
5736,4625,2333,3/18/14 9:33 PM
5737,6250,3061,11/30/14 5:55 PM
5738,194,463,3/21/14 2:23 AM
5739,8409,4621,2/26/15 10:13 PM
5740,3276,2384,3/15/15 8:05 AM
5741,1725,503,10/25/14 6:55 AM
5742,3006,1651,4/13/15 12:59 AM
5743,9683,4981,12/6/14 2:37 PM
5744,6749,2828,3/30/15 3:51 PM
5745,4793,2632,7/2/14 11:43 AM
5746,9376,2241,11/19/14 12:48 PM
5747,1448,984,10/1/15 11:00 AM
5748,1590,1522,6/3/15 4:25 AM
5749,5722,4189,8/1/14 1:19 PM
5750,9678,3008,10/2/14 7:07 AM
5751,8355,4889,10/2/15 4:33 PM
5752,2249,1527,12/29/15 10:12 AM
5753,4290,2490,3/13/15 1:07 AM
5754,306,599,9/30/15 8:12 PM
5755,5249,3594,1/13/15 2:12 PM
5756,2609,3516,2/2/14 1:17 PM
5757,4818,3619,6/23/14 11:50 AM
5758,8548,4289,6/6/15 4:07 AM
5759,7243,2581,2/17/15 10:32 PM
5760,9231,2477,7/26/14 8:46 AM
5761,4344,2424,8/25/15 3:05 PM
5762,658,671,7/10/15 9:09 PM
5763,6667,103,4/10/15 10:19 PM
5764,6088,2104,8/26/14 6:16 AM
5765,7197,4830,1/13/15 1:30 PM
5766,8868,3991,3/23/15 6:28 PM
5767,822,2526,5/13/15 12:43 AM
5768,9618,4904,4/3/15 11:50 AM
5769,7479,4080,10/17/15 1:28 AM
5770,5815,2172,9/18/15 4:15 PM
5771,1017,832,8/19/15 3:45 AM
5772,1212,403,5/21/15 6:19 AM
5773,547,55,4/19/15 10:03 AM
5774,2,991,10/1/14 12:37 AM
5775,420,532,2/25/15 11:02 PM
5776,6255,4445,2/2/15 1:14 PM
5777,6050,2966,8/23/15 9:31 PM
5778,1760,376,6/22/15 9:52 PM
5779,3878,2689,3/29/15 10:37 AM
5780,1710,1556,12/20/15 11:25 PM
5781,5789,2365,8/21/15 6:34 AM
5782,5069,3416,11/1/15 2:47 PM
5783,3469,618,2/12/14 10:53 AM
5784,606,195,4/27/15 7:31 PM
5785,7486,4083,11/12/14 12:03 AM
5786,4295,2057,4/7/15 8:03 AM
5787,32,1445,8/18/14 1:57 PM
5788,906,1532,5/4/15 8:55 PM
5789,7962,3233,10/13/14 11:50 PM
5790,3353,1275,7/18/15 11:25 AM
5791,7856,2338,7/12/14 3:20 PM
5792,9514,4459,6/17/14 2:13 AM
5793,6238,3809,8/26/14 10:34 PM
5794,6297,3715,4/12/14 3:33 PM
5795,8607,4503,7/8/15 9:28 PM
5796,6679,3861,9/21/14 2:10 PM
5797,7620,1354,3/29/14 3:11 AM
5798,993,1442,6/23/15 3:20 AM
5799,4154,3054,9/30/15 11:45 AM
5800,9003,2509,5/8/15 8:50 AM
5801,6460,2752,9/16/15 1:11 AM
5802,5496,3329,10/6/15 2:27 AM
5803,462,1683,6/24/15 2:34 AM
5804,1371,34,10/24/15 7:52 PM
5805,7018,3737,11/1/15 11:26 PM
5806,5738,3223,3/2/14 4:07 PM
5807,4652,3053,10/18/14 3:25 PM
5808,8277,4868,12/12/14 4:55 AM
5809,8744,4763,11/10/14 12:07 PM
5810,5334,2854,4/30/14 11:01 AM
5811,5980,3642,11/20/14 9:44 PM
5812,1302,312,12/27/14 4:32 PM
5813,121,975,8/8/15 6:43 PM
5814,1059,950,10/29/15 5:19 AM
5815,1911,173,8/9/15 8:04 AM
5816,2583,964,8/21/14 12:23 AM
5817,3438,2631,5/2/14 8:56 PM
5818,9504,3735,3/31/15 12:29 PM
5819,4425,2642,2/24/15 1:46 AM
5820,4864,1844,8/21/14 6:31 PM
5821,2333,2103,12/1/15 2:53 AM
5822,4713,2895,9/5/15 3:39 AM
5823,7342,2804,4/6/15 6:08 PM
5824,6202,2738,2/10/14 9:42 AM
5825,4126,3740,3/3/14 7:09 PM
5826,2916,1912,3/13/14 4:08 AM
5827,7974,3723,2/23/15 7:09 PM
5828,5010,985,3/20/15 12:48 AM
5829,5439,2104,5/23/15 10:06 AM
5830,5073,3119,7/20/14 3:27 PM
5831,5976,2099,9/14/14 11:05 PM
5832,3293,1493,2/28/15 6:04 AM
5833,4483,3265,7/11/14 12:35 PM
5834,3242,1744,4/4/15 8:24 AM
5835,7868,3460,6/7/15 2:28 AM
5836,583,180,8/7/15 4:49 PM
5837,5647,3692,7/18/15 1:36 PM
5838,1701,1359,5/8/14 10:29 AM
5839,9035,4832,7/27/14 8:53 PM
5840,7202,3711,10/14/15 6:58 AM
5841,3171,3068,9/10/15 8:40 AM
5842,7435,2038,12/10/15 1:53 PM
5843,5472,2802,12/17/15 2:39 AM
5844,9376,2241,8/19/15 1:34 PM
5845,6704,3640,6/23/15 9:20 PM
5846,5302,616,10/9/14 9:06 AM
5847,4027,2623,5/22/15 5:46 PM
5848,6483,3966,11/8/14 4:07 PM
5849,4882,705,8/1/15 12:16 AM
5850,5778,2890,9/15/14 1:26 PM
5851,6473,3564,7/6/15 7:39 PM
5852,6730,4180,6/16/15 9:13 AM
5853,2783,1628,4/26/15 1:05 AM
5854,1279,2368,2/7/15 9:08 AM
5855,9917,4255,6/29/14 12:57 AM
5856,4806,2827,11/1/15 7:38 PM
5857,7837,4408,4/16/14 5:32 AM
5858,3774,2341,7/15/14 10:03 AM
5859,5284,3139,10/11/14 7:19 PM
5860,2279,30,8/25/14 10:16 AM
5861,3810,2642,1/23/15 9:45 AM
5862,7642,3595,6/24/15 2:54 AM
5863,5699,1111,10/3/15 10:09 AM
5864,9538,4675,1/31/14 8:30 AM
5865,2696,1809,6/4/15 3:41 PM
5866,8454,4617,12/18/14 5:02 AM
5867,2959,870,12/29/15 8:27 AM
5868,4258,1293,8/19/14 10:14 AM
5869,5238,1393,9/15/15 11:51 PM
5870,2483,1939,10/11/15 5:16 AM
5871,7607,4019,5/10/15 2:32 PM
5872,6423,3061,10/1/14 2:54 PM
5873,3612,1696,12/14/14 1:37 PM
5874,840,1180,10/25/15 12:53 PM
5875,3034,2965,8/16/14 6:03 AM
